time,temperature,humidity,pm10,pm2_5,no2,co,aqi,traffic_index,hour,day,month,day_of_week,is_weekend
2025-11-16 09:00:00,17.95,54.897747,90.8,89.4,34.2,1589.0,163.0022,0.21,9,16,11,6,1
2025-11-16 10:00:00,21.0,45.11091,78.2,76.4,24.4,1186.0,162.60307,0.47,10,16,11,6,1
2025-11-16 11:00:00,23.65,36.864582,62.4,60.3,16.3,851.0,162.19518,0.53,11,16,11,6,1
2025-11-16 12:00:00,25.55,29.292673,51.6,49.7,10.9,679.0,161.88815,0.49,12,16,11,6,1
2025-11-16 13:00:00,26.5,25.573479,44.4,42.7,7.3,575.0,161.57895,0.45,13,16,11,6,1
2025-11-16 14:00:00,26.8,23.596506,40.2,38.6,8.6,543.0,161.25,0.2,14,16,11,6,1
2025-11-16 15:00:00,26.4,24.074753,38.1,36.8,19.0,623.0,160.9342,0.18,15,16,11,6,1
2025-11-16 16:00:00,25.5,26.479534,39.1,38.1,34.3,775.0,160.65132,0.2,16,16,11,6,1
2025-11-16 17:00:00,23.0,34.248608,53.8,52.2,44.1,887.0,160.37938,0.64,17,16,11,6,1
2025-11-16 18:00:00,22.25,36.091145,61.0,59.6,47.1,908.0,159.67105,0.6,18,16,11,6,1
2025-11-16 19:00:00,21.05,39.92047,63.8,62.4,51.0,889.0,158.91008,0.56,19,16,11,6,1
2025-11-16 20:00:00,19.7,44.90044,65.7,64.5,53.1,865.0,158.17982,0.55,20,16,11,6,1
2025-11-16 21:00:00,18.9,47.192776,68.9,67.5,51.9,850.0,157.52193,0.19,21,16,11,6,1
2025-11-16 22:00:00,18.25,47.989613,72.2,70.8,48.9,830.0,156.9956,0.22,22,16,11,6,1
2025-11-16 23:00:00,17.4,51.676937,73.6,72.2,45.1,798.0,156.62938,0.25,23,16,11,6,1
2025-11-17 00:00:00,15.85,56.057953,73.6,72.2,40.0,736.0,156.39474,0.09,0,17,11,0,0
2025-11-17 01:00:00,14.8,60.377075,74.3,72.9,34.3,661.0,156.2478,0.1,1,17,11,0,0
2025-11-17 02:00:00,14.25,61.709076,76.1,74.7,30.7,618.0,156.16228,0.07,2,17,11,0,0
2025-11-17 03:00:00,13.7,63.078686,78.7,77.3,30.9,596.0,156.13597,0.09,3,17,11,0,0
2025-11-17 04:00:00,13.15,64.93175,81.3,79.6,33.3,606.0,156.17105,0.07,4,17,11,0,0
2025-11-17 05:00:00,12.25,73.4997,82.4,80.8,28.7,726.0,156.2478,0.05,5,17,11,0,0
2025-11-17 06:00:00,12.25,72.50376,92.7,91.0,34.0,1096.0,156.25877,0.36,6,17,11,0,0
2025-11-17 07:00:00,12.65,70.14463,106.6,105.2,40.9,1576.0,156.35088,0.34,7,17,11,0,0
2025-11-17 08:00:00,14.75,62.67524,104.5,103.6,43.6,1828.0,156.5329,0.92,8,17,11,0,0
2025-11-17 09:00:00,17.75,51.770363,99.4,98.3,38.2,1635.0,156.7215,0.91,9,17,11,0,0
2025-11-17 10:00:00,20.6,42.469727,91.7,90.1,28.6,1212.0,156.91667,0.88,10,17,11,0,0
2025-11-17 11:00:00,23.2,35.624367,79.4,77.3,20.6,871.0,157.2171,0.38,11,17,11,0,0
2025-11-17 12:00:00,24.95,30.253126,64.0,61.9,13.5,721.0,157.5899,0.46,12,17,11,0,0
2025-11-17 13:00:00,25.7,28.833717,61.2,59.5,8.1,651.0,157.85745,0.45,13,17,11,0,0
2025-11-17 14:00:00,26.0,28.228289,60.1,58.6,12.4,642.0,158.22588,0.54,14,17,11,0,0
2025-11-17 15:00:00,25.8,28.663273,59.6,58.2,34.3,671.0,158.66447,0.38,15,17,11,0,0
2025-11-17 16:00:00,25.05,30.490244,66.4,65.2,65.8,760.0,159.13377,0.34,16,17,11,0,0
2025-11-17 17:00:00,22.65,42.615322,117.1,115.0,82.9,953.0,159.72807,0.98,17,17,11,0,0
2025-11-17 18:00:00,22.0,43.009754,145.3,143.4,89.1,1305.0,161.10527,0.96,18,17,11,0,0
2025-11-17 19:00:00,21.25,44.725212,166.7,164.4,97.5,1760.0,162.94298,0.99,19,17,11,0,0
2025-11-17 20:00:00,20.4,47.928383,183.0,180.7,102.9,2200.0,165.17982,0.91,20,17,11,0,0
2025-11-17 21:00:00,19.55,51.549747,195.6,193.2,102.7,2633.0,167.72807,0.36,21,17,11,0,0
2025-11-17 22:00:00,18.8,55.300686,203.5,201.2,99.6,3050.0,170.48465,0.33,22,17,11,0,0
2025-11-17 23:00:00,17.65,60.241413,206.3,204.0,95.9,3305.0,173.34428,0.35,23,17,11,0,0
2025-11-18 00:00:00,16.55,63.51188,205.8,203.0,92.2,3303.0,176.23465,0.14,0,18,11,1,0
2025-11-18 01:00:00,15.95,65.76574,204.4,202.1,88.0,3140.0,179.10306,0.15,1,18,11,1,0
2025-11-18 02:00:00,15.5,66.78299,202.6,200.2,84.0,2953.0,181.9364,0.12,2,18,11,1,0
2025-11-18 03:00:00,15.1,67.83166,198.4,195.6,80.0,2748.0,184.6886,0.1,3,18,11,1,0
2025-11-18 04:00:00,14.15,71.63533,193.7,191.4,76.2,2520.0,187.2829,0.1,4,18,11,1,0
2025-11-18 05:00:00,14.45,70.258644,187.2,184.9,72.9,2394.0,189.73465,0.13,5,18,11,1,0
2025-11-18 06:00:00,13.5,74.22104,187.7,185.3,74.2,2524.0,192.01755,0.38,6,18,11,1,0
2025-11-18 07:00:00,13.55,73.979935,192.3,190.5,75.3,2756.0,194.08553,0.36,7,18,11,1,0
2025-11-18 08:00:00,15.3,67.64513,174.6,173.7,71.5,2757.0,195.95613,0.9,8,18,11,1,0
2025-11-18 09:00:00,17.95,57.936886,151.3,149.9,58.3,2290.0,197.49341,0.92,9,18,11,1,0
2025-11-18 10:00:00,20.75,47.862823,124.3,122.5,40.1,1592.0,198.625,0.94,10,18,11,1,0
2025-11-18 11:00:00,23.35,40.165703,98.5,96.6,25.6,1045.0,199.33551,0.38,11,18,11,1,0
2025-11-18 12:00:00,24.9,34.31954,84.3,82.2,16.0,804.0,199.75877,0.48,12,18,11,1,0
2025-11-18 13:00:00,25.55,33.58191,78.0,76.1,10.2,715.0,200.38748,0.49,13,18,11,1,0
2025-11-18 14:00:00,25.8,33.995434,73.8,71.9,13.2,696.0,201.07916,0.53,14,18,11,1,0
2025-11-18 15:00:00,25.65,35.714783,71.7,70.1,31.3,725.0,201.6333,0.35,15,18,11,1,0
2025-11-18 16:00:00,24.85,40.99589,75.7,74.5,58.4,825.0,202.12918,0.32,16,18,11,1,0
2025-11-18 17:00:00,22.6,53.74263,108.7,107.1,78.2,980.0,202.51666,0.91,17,18,11,1,0
2025-11-18 18:00:00,21.85,58.69245,125.7,124.3,85.8,1195.0,202.1875,0.94,18,18,11,1,0
2025-11-18 19:00:00,21.35,60.910435,143.0,141.6,96.1,1466.0,201.3917,0.96,19,18,11,1,0
2025-11-18 20:00:00,20.9,62.616417,158.3,156.9,103.1,1758.0,200.44165,0.96,20,18,11,1,0
2025-11-18 21:00:00,19.9,65.74099,171.8,170.0,104.4,2142.0,199.71053,0.37,21,18,11,1,0
2025-11-18 22:00:00,18.45,70.33092,179.7,178.3,102.5,2549.0,199.20177,0.39,22,18,11,1,0
2025-11-18 23:00:00,17.1,77.32542,179.3,177.9,98.2,2732.0,198.69957,0.33,23,18,11,1,0
2025-11-19 00:00:00,16.2,80.284676,170.4,169.0,90.9,2513.0,198.1272,0.12,0,19,11,2,0
2025-11-19 01:00:00,15.55,82.60036,161.1,159.7,81.2,2072.0,197.38158,0.07,1,19,11,2,0
2025-11-19 02:00:00,15.15,83.09549,154.1,152.7,72.8,1699.0,196.45175,0.07,2,19,11,2,0
2025-11-19 03:00:00,14.65,83.5847,149.5,148.1,66.5,1455.0,195.41008,0.07,3,19,11,2,0
2025-11-19 04:00:00,14.15,83.250145,145.3,143.9,61.3,1280.0,194.36841,0.09,4,19,11,2,0
2025-11-19 05:00:00,13.6,83.73894,160.7,159.3,65.4,1285.0,193.32675,0.08,5,19,11,2,0
2025-11-19 06:00:00,13.25,83.41977,166.2,164.8,67.8,1667.0,192.76535,0.31,6,19,11,2,0
2025-11-19 07:00:00,13.75,79.41331,183.9,182.5,70.7,2230.0,192.3158,0.37,7,19,11,2,0
2025-11-19 08:00:00,15.65,71.4375,187.7,186.7,69.1,2498.0,192.14035,0.95,8,19,11,2,0
2025-11-19 09:00:00,18.7,59.492897,149.5,149.0,59.0,2175.0,192.42545,0.94,9,19,11,2,0
2025-11-19 10:00:00,21.7,50.08408,117.3,116.4,44.5,1558.0,192.4057,0.85,10,19,11,2,0
2025-11-19 11:00:00,23.95,45.774914,94.5,93.4,33.1,1058.0,192.27193,0.34,11,19,11,2,0
2025-11-19 12:00:00,25.25,40.29722,74.3,73.1,24.9,825.0,192.20175,0.49,12,19,11,2,0
2025-11-19 13:00:00,25.85,38.245247,69.4,68.5,19.9,709.0,192.00218,0.53,13,19,11,2,0
2025-11-19 14:00:00,26.0,37.280422,66.8,65.9,25.3,680.0,191.83553,0.49,14,19,11,2,0
2025-11-19 15:00:00,25.75,37.45948,66.1,65.2,49.7,754.0,191.70393,0.36,15,19,11,2,0
2025-11-19 16:00:00,25.1,39.590153,73.8,73.1,84.6,914.0,191.59648,0.33,16,19,11,2,0
2025-11-19 17:00:00,23.4,47.94538,117.6,116.4,105.9,1078.0,191.56578,0.92,17,19,11,2,0
2025-11-19 18:00:00,22.45,55.671272,146.7,145.3,111.9,1207.0,191.76973,0.97,18,19,11,2,0
2025-11-19 19:00:00,21.8,59.063934,163.4,162.5,119.9,1341.0,192.23026,1.0,19,19,11,2,0
2025-11-19 20:00:00,21.1,62.86534,173.7,172.8,124.3,1511.0,192.68858,1.0,20,19,11,2,0
2025-11-19 21:00:00,20.4,64.1561,182.1,181.1,121.8,1761.0,193.03728,0.3,21,19,11,2,0
2025-11-19 22:00:00,19.95,65.32436,190.0,188.6,115.6,2049.0,193.2807,0.34,22,19,11,2,0
2025-11-19 23:00:00,18.8,71.32092,194.2,192.8,109.9,2277.0,193.50659,0.36,23,19,11,2,0
2025-11-20 00:00:00,18.1,73.31422,195.1,193.7,106.2,2409.0,193.83334,0.11,0,20,11,3,0
2025-11-20 01:00:00,17.35,76.11256,194.6,193.7,103.1,2482.0,194.37502,0.09,1,20,11,3,0
2025-11-20 02:00:00,16.35,79.78176,192.8,191.4,100.0,2510.0,195.12062,0.05,2,20,11,3,0
2025-11-20 03:00:00,15.95,79.464485,190.5,189.1,96.3,2454.0,195.9693,0.14,3,20,11,3,0
2025-11-20 04:00:00,15.3,80.69076,188.6,187.2,92.7,2353.0,196.86842,0.07,4,20,11,3,0
2025-11-20 05:00:00,14.4,84.94493,205.4,204.0,123.3,2341.0,197.81798,0.07,5,20,11,3,0
2025-11-20 06:00:00,14.05,85.46975,208.6,207.2,123.6,2581.0,198.79823,0.34,6,20,11,3,0
2025-11-20 07:00:00,14.35,83.82592,221.2,220.3,123.1,2910.0,199.72806,0.34,7,20,11,3,0
2025-11-20 08:00:00,16.2,76.42818,209.5,209.1,115.8,2974.0,201.05835,0.92,8,20,11,3,0
2025-11-20 09:00:00,19.2,65.16314,182.5,181.6,95.9,2512.0,201.99164,0.85,9,20,11,3,0
2025-11-20 10:00:00,22.2,53.81645,156.5,155.5,69.2,1784.0,203.35,0.86,10,20,11,3,0
2025-11-20 11:00:00,24.35,46.035946,129.0,128.1,47.2,1218.0,204.97919,0.33,11,20,11,3,0
2025-11-20 12:00:00,25.55,42.01679,110.8,109.4,30.8,986.0,206.42499,0.47,12,20,11,3,0
2025-11-20 13:00:00,26.0,40.50746,107.6,106.2,19.1,916.0,207.93747,0.46,13,20,11,3,0
2025-11-20 14:00:00,26.05,40.25454,106.2,104.8,20.8,922.0,209.50833,0.46,14,20,11,3,0
2025-11-20 15:00:00,25.7,41.09781,106.9,105.5,44.8,953.0,211.12918,0.32,15,20,11,3,0
2025-11-20 16:00:00,24.95,43.257565,121.1,119.7,82.3,1060.0,212.80832,0.33,16,20,11,3,0
2025-11-20 17:00:00,23.4,49.713463,158.8,156.9,98.8,1306.0,214.75,0.96,17,20,11,3,0
2025-11-20 18:00:00,22.0,57.404415,189.1,186.7,109.1,1827.0,216.43747,0.97,18,20,11,3,0
2025-11-20 19:00:00,20.95,61.817387,209.5,207.2,123.3,2486.0,218.16248,0.98,19,20,11,3,0
2025-11-20 20:00:00,20.55,63.358463,220.3,218.4,133.5,2938.0,220.02502,0.91,20,20,11,3,0
2025-11-20 21:00:00,20.05,65.559006,224.0,221.7,136.0,2977.0,221.92499,0.33,21,20,11,3,0
2025-11-20 22:00:00,19.2,68.43938,223.5,221.2,134.5,2809.0,223.61664,0.33,22,20,11,3,0
2025-11-20 23:00:00,18.25,72.154785,221.7,219.3,131.9,2702.0,224.97498,0.4,23,20,11,3,0
2025-11-21 00:00:00,17.45,73.43975,219.8,217.0,128.9,2790.0,226.07913,0.09,0,21,11,4,0
2025-11-21 01:00:00,16.8,74.78654,219.3,217.0,124.9,2940.0,227.04996,0.13,1,21,11,4,0
2025-11-21 02:00:00,16.4,74.718925,220.3,217.5,121.2,3019.0,228.02081,0.14,2,21,11,4,0
2025-11-21 03:00:00,16.15,74.43033,221.2,217.9,118.2,2961.0,229.10834,0.11,3,21,11,4,0
2025-11-21 04:00:00,15.85,74.87286,222.6,219.8,115.5,2833.0,230.30835,0.1,4,21,11,4,0
2025-11-21 05:00:00,15.1,78.04184,218.4,215.6,105.3,2705.0,231.66666,0.06,5,21,11,4,0
2025-11-21 06:00:00,14.5,80.58239,216.5,213.3,103.4,2650.0,232.15,0.38,6,21,11,4,0
2025-11-21 07:00:00,15.0,79.066956,215.1,212.3,100.1,2596.0,232.40414,0.32,7,21,11,4,0
2025-11-21 08:00:00,17.65,69.259415,195.1,193.2,92.1,2393.0,232.07083,0.94,8,21,11,4,0
2025-11-21 09:00:00,20.5,61.714336,173.7,171.8,75.7,1884.0,231.40836,0.87,9,21,11,4,0
2025-11-21 10:00:00,22.8,54.85789,149.5,146.7,54.6,1228.0,231.0,0.89,10,21,11,4,0
2025-11-21 11:00:00,24.45,45.761063,122.0,118.3,37.3,748.0,230.63336,0.38,11,21,11,4,0
2025-11-21 12:00:00,25.6,39.99547,99.4,96.2,23.3,596.0,230.22498,0.48,12,21,11,4,0
2025-11-21 13:00:00,26.05,38.301563,93.4,90.8,13.1,621.0,229.67502,0.46,13,21,11,4,0
2025-11-21 14:00:00,26.15,37.9493,91.7,89.2,16.1,696.0,229.03333,0.46,14,21,11,4,0
2025-11-21 15:00:00,25.95,37.89297,92.2,89.9,43.1,796.0,228.38336,0.39,15,21,11,4,0
2025-11-21 16:00:00,25.4,39.280365,104.1,102.0,83.2,946.0,227.73334,0.39,16,21,11,4,0
2025-11-21 17:00:00,23.5,50.396965,158.3,156.0,115.7,1092.0,226.99585,0.99,17,21,11,4,0
2025-11-21 18:00:00,22.9,55.06219,191.4,188.6,120.9,1210.0,226.95831,0.98,18,21,11,4,0
2025-11-21 19:00:00,21.55,57.482014,213.7,210.5,127.7,1325.0,227.03748,0.99,19,21,11,4,0
2025-11-21 20:00:00,20.6,60.735977,226.8,223.5,129.8,1452.0,227.17499,0.97,20,21,11,4,0
2025-11-21 21:00:00,20.1,62.435577,230.0,226.8,123.2,1611.0,227.38748,0.38,21,21,11,4,0
2025-11-21 22:00:00,19.3,66.477646,226.8,223.5,111.9,1783.0,227.6,0.37,22,21,11,4,0
2025-11-21 23:00:00,18.55,71.974594,222.6,219.3,101.9,1925.0,227.69586,0.4,23,21,11,4,0
2025-11-22 00:00:00,18.15,72.8464,218.9,215.6,94.7,2027.0,227.69586,0.24,0,22,11,5,1
2025-11-22 01:00:00,17.8,73.98281,218.4,215.1,88.9,2099.0,227.63754,0.24,1,22,11,5,1
2025-11-22 02:00:00,17.35,75.617035,221.2,217.5,85.7,2125.0,227.55832,0.24,2,22,11,5,1
2025-11-22 03:00:00,16.7,77.77116,224.4,220.7,86.4,2038.0,227.55832,0.22,3,22,11,5,1
2025-11-22 04:00:00,15.85,80.236664,226.3,223.1,89.7,1905.0,227.67505,0.15,4,22,11,5,1
2025-11-22 05:00:00,14.8,84.431335,211.9,208.6,77.8,1908.0,227.81253,0.16,5,22,11,5,1
2025-11-22 06:00:00,14.1,86.895836,223.1,220.3,86.0,2270.0,227.52084,0.19,6,22,11,5,1
2025-11-22 07:00:00,14.35,86.066086,240.3,237.0,96.3,2768.0,227.81253,0.2,7,22,11,5,1
2025-11-22 08:00:00,16.65,75.75046,243.1,241.2,96.7,2919.0,228.84167,0.17,8,22,11,5,1
2025-11-22 09:00:00,20.0,63.44303,212.8,210.5,77.8,2374.0,230.84167,0.24,9,22,11,5,1
2025-11-22 10:00:00,22.85,51.057823,170.9,168.1,49.0,1483.0,232.45416,0.47,10,22,11,5,1
2025-11-22 11:00:00,24.55,37.497437,137.8,134.6,26.2,807.0,233.34586,0.54,11,22,11,5,1
2025-11-22 12:00:00,25.65,32.04963,121.1,117.3,13.9,583.0,234.025,0.5,12,22,11,5,1
2025-11-22 13:00:00,26.05,30.04288,110.6,106.2,7.6,575.0,234.9042,0.52,13,22,11,5,1
2025-11-22 14:00:00,26.15,29.459442,102.9,98.3,9.8,635.0,235.54584,0.16,14,22,11,5,1
2025-11-22 15:00:00,25.75,28.947111,98.5,94.1,25.6,718.0,235.92502,0.18,15,22,11,5,1
2025-11-22 16:00:00,25.0,30.371517,106.4,102.9,49.8,869.0,236.1,0.17,16,22,11,5,1
2025-11-22 17:00:00,22.65,42.902855,156.5,151.3,83.0,1071.0,236.13754,0.56,17,22,11,5,1
2025-11-22 18:00:00,21.75,46.39683,177.9,173.2,88.9,1382.0,235.94165,0.64,18,22,11,5,1
2025-11-22 19:00:00,21.35,47.5464,196.0,191.4,96.7,1744.0,235.30002,0.63,19,22,11,5,1
2025-11-22 20:00:00,20.75,49.829468,208.6,204.4,100.9,1970.0,234.50418,0.62,20,22,11,5,1
2025-11-22 21:00:00,20.1,51.35024,216.1,212.3,98.7,1948.0,233.70834,0.18,21,22,11,5,1
2025-11-22 22:00:00,19.4,52.736866,219.3,216.1,92.9,1790.0,233.10419,0.23,22,22,11,5,1
2025-11-22 23:00:00,18.95,55.71077,217.5,214.2,86.0,1637.0,232.79587,0.21,23,22,11,5,1
2025-11-23 00:00:00,17.75,59.463245,210.5,207.7,78.2,1523.0,232.58337,0.16,0,23,11,6,1
2025-11-23 01:00:00,16.95,63.38936,200.2,197.9,69.2,1414.0,232.25421,0.17,1,23,11,6,1
2025-11-23 02:00:00,16.05,67.57369,188.6,186.7,61.0,1353.0,231.53748,0.23,2,23,11,6,1
2025-11-23 03:00:00,14.55,74.154465,178.3,176.5,52.7,1329.0,230.25418,0.18,3,23,11,6,1
2025-11-23 04:00:00,13.65,78.0823,172.3,170.4,45.2,1353.0,228.41248,0.25,4,23,11,6,1
2025-11-23 05:00:00,13.2,82.03385,210.5,208.2,65.6,1501.0,226.21664,0.17,5,23,11,6,1
2025-11-23 06:00:00,13.15,81.75382,223.5,220.7,70.7,1952.0,226.20001,0.22,6,23,11,6,1
2025-11-23 07:00:00,13.5,79.64329,244.9,242.1,77.2,2528.0,226.21664,0.18,7,23,11,6,1
2025-11-23 08:00:00,15.75,69.575294,249.6,247.7,77.5,2767.0,226.42917,0.23,8,23,11,6,1
2025-11-23 09:00:00,19.25,57.294846,211.4,209.5,66.2,2354.0,226.70001,0.16,9,23,11,6,1
2025-11-23 10:00:00,22.1,46.183285,172.3,170.0,48.6,1605.0,226.65836,0.47,10,23,11,6,1
2025-11-23 11:00:00,24.0,38.885086,139.7,137.4,33.7,1005.0,226.73749,0.51,11,23,11,6,1
2025-11-23 12:00:00,25.5,31.465906,131.3,128.5,22.3,730.0,226.85413,0.47,12,23,11,6,1
2025-11-23 13:00:00,25.9,28.98872,121.1,117.8,13.5,604.0,227.3208,0.48,13,23,11,6,1
2025-11-23 14:00:00,25.9,27.813824,107.6,104.3,13.2,581.0,227.80414,0.18,14,23,11,6,1
2025-11-23 15:00:00,25.4,28.849993,99.9,96.9,28.0,674.0,228.05414,0.2,15,23,11,6,1
2025-11-23 16:00:00,24.4,32.9171,106.6,104.3,51.3,870.0,228.17084,0.24,16,23,11,6,1
2025-11-23 17:00:00,22.3,42.230976,156.9,154.1,73.5,1083.0,228.22913,0.56,17,23,11,6,1
2025-11-23 18:00:00,21.45,46.31411,170.9,168.1,76.6,1314.0,228.34583,0.57,18,23,11,6,1
2025-11-23 19:00:00,20.35,51.588795,177.0,174.6,80.5,1561.0,228.1333,0.61,19,23,11,6,1
2025-11-23 20:00:00,19.35,56.185535,183.5,181.1,82.0,1740.0,227.43335,0.55,20,23,11,6,1
2025-11-23 21:00:00,18.35,60.20654,189.1,187.2,79.1,1802.0,226.4625,0.19,21,23,11,6,1
2025-11-23 22:00:00,17.75,62.728474,191.9,189.5,73.7,1796.0,225.41672,0.18,22,23,11,6,1
2025-11-23 23:00:00,17.15,66.46345,189.1,186.7,67.6,1774.0,224.30835,0.2,23,23,11,6,1
2025-11-24 00:00:00,16.3,68.991394,183.0,180.7,60.5,1759.0,223.1625,0.13,0,24,11,0,0
2025-11-24 01:00:00,15.7,70.97236,177.4,174.6,52.6,1728.0,222.0375,0.1,1,24,11,0,0
2025-11-24 02:00:00,14.75,74.93578,173.7,170.9,46.5,1674.0,221.06665,0.07,2,24,11,0,0
2025-11-24 03:00:00,13.85,78.636284,170.9,168.1,42.9,1538.0,220.40836,0.08,3,24,11,0,0
2025-11-24 04:00:00,13.15,81.20893,169.0,166.2,41.2,1378.0,220.05835,0.13,4,24,11,0,0
2025-11-24 05:00:00,12.35,87.89289,178.3,175.6,41.9,1358.0,219.88336,0.1,5,24,11,0,0
2025-11-24 06:00:00,12.2,87.87951,183.9,181.1,48.6,1660.0,218.52502,0.39,6,24,11,0,0
2025-11-24 07:00:00,12.7,84.47666,198.8,196.0,57.2,2101.0,216.87503,0.38,7,24,11,0,0
2025-11-24 08:00:00,14.7,74.67765,197.0,195.1,59.4,2297.0,214.9542,0.93,8,24,11,0,0
2025-11-24 09:00:00,17.75,62.31186,173.2,171.4,49.2,2002.0,212.76251,0.87,9,24,11,0,0
2025-11-24 10:00:00,20.55,51.9875,135.0,133.2,32.6,1462.0,211.17502,0.91,10,24,11,0,0
2025-11-24 11:00:00,22.75,42.07349,99.0,97.3,19.5,1028.0,209.6417,0.31,11,24,11,0,0
2025-11-24 12:00:00,24.15,35.773018,80.8,79.4,12.3,824.0,207.97086,0.5,12,24,11,0,0
2025-11-24 13:00:00,24.8,31.376759,74.0,72.6,8.6,726.0,205.92499,0.5,13,24,11,0,0
2025-11-24 14:00:00,25.0,29.545246,70.3,68.9,11.4,710.0,204.04169,0.49,14,24,11,0,0
2025-11-24 15:00:00,24.75,29.170887,67.1,65.7,24.6,779.0,202.56668,0.39,15,24,11,0,0
2025-11-24 16:00:00,23.9,31.339153,69.4,68.5,44.3,931.0,201.26666,0.3,16,24,11,0,0
2025-11-24 17:00:00,21.45,44.329884,88.5,87.1,61.4,1131.0,199.88158,0.93,17,24,11,0,0
2025-11-24 18:00:00,20.65,47.036293,102.0,100.8,69.3,1436.0,198.4123,0.98,18,24,11,0,0
2025-11-24 19:00:00,20.0,48.962845,113.9,112.5,80.1,1790.0,196.9364,0.94,19,24,11,0,0
2025-11-24 20:00:00,19.0,52.27827,124.8,123.4,86.8,1990.0,195.57455,0.99,20,24,11,0,0
2025-11-24 21:00:00,18.05,55.482143,134.6,133.2,86.2,1914.0,194.3092,0.37,21,24,11,0,0
2025-11-24 22:00:00,17.15,58.32702,141.1,139.7,81.6,1685.0,193.12498,0.36,22,24,11,0,0
2025-11-24 23:00:00,16.35,63.04144,140.2,139.2,75.6,1468.0,192.03288,0.33,23,24,11,0,0
2025-11-25 00:00:00,15.3,65.62527,132.2,131.3,68.4,1307.0,190.99123,0.13,0,25,11,1,0
2025-11-25 01:00:00,14.45,67.468414,124.8,123.9,59.9,1159.0,189.9079,0.15,1,25,11,1,0
2025-11-25 02:00:00,13.55,71.5224,119.7,118.7,52.3,1060.0,188.79605,0.07,2,25,11,1,0
2025-11-25 03:00:00,12.8,74.60275,117.1,115.9,45.8,1006.0,187.6513,0.06,3,25,11,1,0
2025-11-25 04:00:00,12.2,77.0734,115.7,114.8,40.2,1001.0,186.50658,0.11,4,25,11,1,0
2025-11-25 05:00:00,11.55,82.37698,117.3,116.2,35.6,1101.0,185.37938,0.12,5,25,11,1,0
2025-11-25 06:00:00,11.35,82.631004,124.3,123.4,39.9,1437.0,184.07675,0.36,6,25,11,1,0
2025-11-25 07:00:00,11.8,79.93912,133.6,132.7,45.5,1878.0,182.81139,0.32,7,25,11,1,0
2025-11-25 08:00:00,13.7,71.55069,126.7,126.2,46.4,2081.0,181.42325,0.91,8,25,11,1,0
2025-11-25 09:00:00,16.65,59.397705,115.5,115.0,38.4,1820.0,179.91226,0.85,9,25,11,1,0
2025-11-25 10:00:00,19.5,49.827816,97.1,96.4,25.8,1322.0,178.67543,0.89,10,25,11,1,0
2025-11-25 11:00:00,21.9,41.975754,72.4,71.7,15.9,928.0,177.86841,0.31,11,25,11,1,0
2025-11-25 12:00:00,23.25,35.883152,55.5,54.8,10.1,761.0,177.307,0.48,12,25,11,1,0
2025-11-25 13:00:00,23.8,34.83173,49.9,49.2,7.0,697.0,176.76755,0.52,13,25,11,1,0
2025-11-25 14:00:00,23.95,34.40125,48.8,48.0,9.6,707.0,176.2544,0.49,14,25,11,1,0
2025-11-25 15:00:00,23.6,34.06734,48.8,47.8,21.3,806.0,175.79605,0.31,15,25,11,1,0
2025-11-25 16:00:00,22.8,35.388554,51.7,51.0,38.7,979.0,175.4035,0.33,16,25,11,1,0
2025-11-25 17:00:00,20.65,43.50979,66.1,65.7,51.4,1151.0,175.01974,0.91,17,25,11,1,0
2025-11-25 18:00:00,19.95,45.742577,81.5,81.0,58.1,1321.0,174.55045,0.94,18,25,11,1,0
2025-11-25 19:00:00,18.9,50.514763,90.3,89.9,66.9,1491.0,174.11623,0.94,19,25,11,1,0
2025-11-25 20:00:00,17.8,55.418358,93.1,92.9,70.7,1587.0,173.6206,0.96,20,25,11,1,0
2025-11-25 21:00:00,16.85,59.64696,92.7,92.2,65.3,1562.0,172.95175,0.35,21,25,11,1,0
2025-11-25 22:00:00,16.0,62.96174,92.4,92.0,54.9,1464.0,172.05263,0.38,22,25,11,1,0
2025-11-25 23:00:00,15.25,67.63476,90.8,90.3,45.2,1360.0,171.00659,0.38,23,25,11,1,0
2025-11-26 00:00:00,14.75,67.303215,88.5,88.2,37.8,1258.0,169.93422,0.06,0,26,11,2,0
2025-11-26 01:00:00,14.1,69.482185,88.0,87.8,31.1,1151.0,168.98904,0.1,1,26,11,2,0
2025-11-26 02:00:00,13.25,73.181046,88.9,88.5,26.3,1082.0,168.19737,0.06,2,26,11,2,0
2025-11-26 03:00:00,12.5,76.34181,90.1,89.4,23.2,1042.0,167.5351,0.12,3,26,11,2,0
2025-11-26 04:00:00,11.85,79.406555,91.5,91.0,21.9,1040.0,166.95395,0.05,4,26,11,2,0
2025-11-26 05:00:00,11.35,85.18249,97.8,97.1,24.6,1153.0,166.43202,0.08,5,26,11,2,0
2025-11-26 06:00:00,11.15,85.73801,106.4,105.7,33.7,1526.0,166.01317,0.38,6,26,11,2,0
2025-11-26 07:00:00,11.5,83.491776,124.3,123.4,45.8,2013.0,165.625,0.35,7,26,11,2,0
2025-11-26 08:00:00,13.45,74.21233,130.9,129.9,51.4,2249.0,165.42105,0.94,8,26,11,2,0
2025-11-26 09:00:00,16.45,62.012215,122.5,122.0,44.5,1994.0,165.5022,0.91,9,26,11,2,0
